Instance,k,Population,Fitness,Time,Initialization
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,50,150,344.79,95.09
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,50,151,163.56,56.37
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,50,149,460.61,153.1
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/cardiff.txt,4,100,160,240.26,96.23
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,50,152,175.01,54.45
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/cardiff.txt,4,100,160,245.38,94.36
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/cardiff.txt,4,100,160,254.45,97.11
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,50,149,535.35,152.31
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/cardiff.txt,4,100,161,256.87,91.93
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,50,153,186.28,54.27
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,50,151,213.15,55.24
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,50,150,437.69,98.8
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/brighton.txt,4,200,80,425.75,137.87
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/brighton.txt,4,200,81,435.8,140.07
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/brighton.txt,4,200,80,450.49,142.52
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/brighton.txt,4,200,78,459.23,136.06
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,50,148,593.77,140.66
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,50,160,178.41,70.04
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/brighton.txt,4,200,78,515.36,133.52
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,50,163,172.55,67.96
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,50,162,204.38,74.45
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/cardiff.txt,4,150,161,348.35,137.04
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,100,154,269.42,109.67
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,100,152,284.7,109.57
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/cardiff.txt,4,150,160,363.15,144.6
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,50,162,215.62,75.5
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,100,154,286.56,106.6
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,100,150,285.34,113.63
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,50,180,141.68,57.44
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/cardiff.txt,4,150,159,354.77,134.19
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,100,151,308.04,106.95
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/cardiff.txt,4,150,159,384.18,141.98
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/cardiff.txt,4,150,158,394.21,142.68
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,100,154,488.39,195.81
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,50,178,165.42,59.62
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,100,151,494.81,192.65
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,50,178,177.25,56.99
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,50,178,179.28,56.91
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,100,148,539.24,184.02
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,50,177,193.05,59.55
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,50,159,301.32,69.04
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,100,161,284.77,138.76
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,100,152,674.36,292.33
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,100,150,628.33,199.3
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,100,151,590.86,199.43
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,100,161,300.26,142.77
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/cardiff.txt,4,200,162,438.35,196.7
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,100,151,693.57,293.32
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,150,155,383.03,164.81
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,100,178,249.65,114.02
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,100,179,245.38,114.95
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/cardiff.txt,4,200,160,469.8,191.11
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,100,160,329.51,145.77
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,100,159,338.64,145.54
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,100,177,273.09,115.08
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,100,179,285.1,114.87
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,100,159,347.6,144.99
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/cardiff.txt,4,200,160,490.93,194.68
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,100,149,732.94,303.74
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,150,151,443.34,165.32
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,100,150,767.64,288.66
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/cardiff.txt,4,200,158,504.57,184.61
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,150,152,447.54,166.22
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,150,149,471.4,168.41
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,150,150,458.77,161.37
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,100,178,286.67,110.94
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/cardiff.txt,4,200,159,534.81,194.32
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,100,150,834.72,292.46
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,200,153,487.0,212.87
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,150,179,338.57,172.94
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,4,50,157,311.18,135.28
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,150,161,440.93,210.22
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,150,178,377.11,172.77
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,150,160,489.49,210.67
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,200,151,566.64,220.4
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,150,178,392.33,170.65
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,4,50,156,376.35,125.83
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,150,178,412.64,172.54
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,150,176,425.32,169.28
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,150,159,505.7,210.78
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,150,150,816.32,278.48
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,4,50,152,322.88,106.58
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,200,148,620.29,214.51
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,4,50,156,323.62,111.69
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,50,118,190.54,66.22
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,200,150,633.95,217.72
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,50,116,202.87,69.62
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,4,50,155,432.53,130.71
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,150,159,550.73,209.6
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,150,159,535.93,216.61
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,50,118,223.68,69.57
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,4,50,154,430.23,124.45
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/coventry.txt,4,200,150,639.52,216.88
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,150,149,848.44,282.19
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,4,50,156,436.59,136.49
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,4,50,152,368.85,104.43
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,150,150,860.94,296.76
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,150,147,873.6,286.75
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,150,148,881.04,297.77
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,4,50,151,383.51,103.91
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,50,115,285.52,67.1
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,4,50,153,409.57,112.23
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,50,116,294.08,68.67
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,200,176,564.39,229.56
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,200,177,553.8,232.84
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,150,149,1048.97,441.85
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,100,117,302.1,140.25
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,150,148,1051.16,445.87
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,150,150,1055.39,454.22
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,150,148,1059.37,442.9
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,200,158,660.07,285.12
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,50,158,126.0,57.0
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,100,117,341.71,134.5
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,200,178,578.69,231.92
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,200,177,575.08,226.69
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/glasgow.txt,4,200,177,592.15,229.51
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,100,116,383.53,130.91
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,100,115,387.2,147.47
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,50,154,158.7,56.35
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,150,148,1136.36,430.08
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,50,155,162.32,54.56
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,50,155,183.42,60.51
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,100,115,407.71,136.74
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,50,156,207.55,52.91
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,200,159,736.57,281.37
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,200,158,754.58,285.95
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,4,100,151,502.75,209.79
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,4,100,152,500.44,214.73
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,200,158,781.39,284.88
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,4,100,154,613.59,261.91
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/exeter.txt,4,200,159,797.59,278.89
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,4,100,154,516.44,211.82
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,4,100,152,536.36,205.86
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,4,100,152,554.14,208.72
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,4,100,154,671.69,251.81
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,4,100,154,695.57,260.59
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,100,154,262.68,107.24
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,50,89,23.04,9.83
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,4,100,154,697.44,261.01
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,50,89,18.75,10.18
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,100,153,249.15,113.18
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,4,100,155,713.97,258.44
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,50,91,24.3,9.64
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,100,153,261.63,116.34
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,50,90,21.84,9.98
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,100,155,263.12,110.75
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,100,155,282.7,112.58
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,50,90,20.42,9.96
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,200,147,1187.56,386.97
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,200,147,1207.11,389.54
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,200,148,1243.68,369.64
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,100,89,31.11,19.0
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,150,115,558.4,192.14
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,100,89,31.69,19.53
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,100,90,32.83,19.06
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,100,89,32.87,19.75
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,100,90,35.45,19.48
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,150,115,568.66,211.37
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,4,50,135,103.18,42.43
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,150,90,48.03,28.64
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,150,89,48.65,29.11
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,150,89,50.44,28.82
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,150,90,54.5,30.12
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,150,89,52.58,29.56
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,150,116,608.94,219.94
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,200,89,69.42,38.56
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,200,89,67.39,39.12
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,200,90,66.41,38.98
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,150,116,630.08,205.68
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,200,89,66.84,37.91
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/oxford.txt,4,200,90,66.81,38.21
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,4,150,116,610.2,204.58
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,200,149,1355.29,379.62
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,4,150,154,690.85,314.78
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/bristol.txt,4,200,148,1355.38,403.9
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,4,50,121,131.04,59.29
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,4,50,118,146.91,59.68
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,4,50,172,360.06,140.01
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,200,148,1439.58,590.76
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,150,156,391.36,169.7
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,4,150,151,742.16,340.46
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,150,155,386.43,172.91
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,200,149,1478.78,575.87
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,4,50,159,637.21,189.92
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,4,150,153,771.42,326.66
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,150,153,433.77,165.69
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,4,50,165,653.09,176.36
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,4,200,148,1491.31,589.46
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,4,50,120,202.18,62.45
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,4,50,120,203.51,62.7
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,4,150,152,814.8,324.63
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,4,50,159,695.87,178.97
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,150,152,446.28,170.4
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,4,50,159,703.39,174.2
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,4,150,155,941.96,377.57
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,4,150,152,447.58,173.42
