Instance,k,Population,Fitness,Time,Initialization
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,50,64,114.34,43.28
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,50,63,140.48,43.64
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,2,150,84,264.28,120.33
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,2,150,76,523.09,201.68
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,50,80,436.49,103.62
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,2,150,81,563.67,267.65
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,2,150,80,580.58,272.24
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,2,150,85,269.92,114.5
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,2,150,76,543.5,201.91
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,2,150,84,294.42,115.39
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,2,200,77,939.52,382.52
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,2,150,81,568.38,264.42
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,50,52,39.37,17.33
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,50,52,32.96,18.01
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,2,200,58,470.24,163.38
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,2,200,58,444.79,182.32
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,50,51,39.55,17.9
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,2,200,58,479.79,179.75
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,50,51,44.53,17.67
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,50,50,47.34,18.51
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,2,200,58,496.66,173.06
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/belfast.txt,2,200,76,996.21,396.9
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,100,62,161.9,83.01
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,2,150,79,667.47,259.76
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/liverpool.txt,2,200,58,470.63,187.23
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,100,62,172.43,72.93
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,100,51,60.75,34.97
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,100,63,194.63,75.84
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,2,200,85,326.05,167.12
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,100,51,67.91,35.03
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,100,52,70.05,35.48
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,100,62,191.88,86.07
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,100,51,72.06,36.89
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,100,62,193.07,86.96
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,100,51,80.32,35.92
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,2,200,85,369.38,153.1
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,2,200,86,364.56,158.88
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,100,88,334.0,180.6
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,150,51,93.78,53.16
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,2,200,83,388.19,152.52
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,100,88,359.13,175.17
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,150,51,116.64,54.79
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,150,51,119.19,57.64
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,100,88,382.09,173.81
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,150,63,228.08,121.08
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,150,51,105.94,53.29
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,50,87,216.43,83.95
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,50,87,182.34,80.4
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,2,200,76,659.6,274.86
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,50,85,240.54,84.26
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/newcastle.txt,2,200,84,425.98,166.34
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,50,87,211.02,82.29
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,100,88,403.91,171.09
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,150,51,111.86,54.55
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,100,87,413.58,174.48
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,50,86,225.89,85.01
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,50,74,118.72,52.88
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,150,62,275.03,118.42
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,2,200,77,692.39,272.29
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,100,80,553.66,231.88
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,100,78,572.01,224.92
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,100,79,577.53,228.2
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,2,200,75,697.83,280.22
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,50,74,141.26,56.24
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,50,68,62.96,29.5
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,200,51,137.8,69.92
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,50,74,135.11,53.62
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,100,81,599.13,225.56
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,200,51,155.49,71.61
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,50,74,150.88,56.78
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,50,70,61.87,27.36
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,200,51,149.7,69.65
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,150,62,301.02,121.3
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,50,74,142.97,54.22
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,200,51,160.65,70.54
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,150,61,316.24,126.7
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,50,68,77.8,28.38
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,2,200,75,751.52,274.43
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,150,61,319.01,117.46
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,50,69,71.63,29.03
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/southampton.txt,2,200,51,168.79,72.58
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,2,200,80,835.37,333.93
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,2,200,81,832.51,356.29
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leicester.txt,2,200,75,786.96,292.54
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,100,68,104.96,54.91
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,100,68,104.35,55.6
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,100,68,104.51,55.89
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,100,68,113.62,53.11
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,100,68,116.88,54.86
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,2,200,80,846.98,356.81
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,200,63,363.07,157.99
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,200,63,355.63,167.79
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,100,78,713.11,220.61
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,200,62,374.9,160.11
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,2,200,81,877.28,348.81
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,100,75,207.51,109.25
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/leeds.txt,2,200,80,869.21,374.36
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,100,86,309.82,167.11
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,100,74,222.95,109.16
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,150,87,497.98,267.73
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,200,62,399.15,161.5
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,100,86,325.05,166.89
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,100,74,228.54,107.55
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,100,86,321.98,168.24
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,100,74,234.56,101.07
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,100,74,229.59,108.51
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,150,68,147.57,84.08
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,150,69,154.05,80.13
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,150,68,159.02,84.62
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,150,68,166.47,87.07
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/plymouth.txt,2,200,62,444.36,159.66
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,100,86,347.05,173.92
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,100,86,345.27,172.01
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,150,68,178.41,87.04
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,150,87,571.65,269.61
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,150,87,597.32,269.77
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,150,83,741.54,332.54
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,150,87,623.74,280.89
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,150,87,667.8,251.95
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,200,68,208.82,112.0
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,200,68,225.86,111.64
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,200,68,241.87,113.42
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,200,68,233.83,114.39
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,150,79,809.2,335.1
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/york.txt,2,200,68,248.73,113.81
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,150,74,345.78,168.11
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,150,74,356.13,161.23
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,150,79,838.81,334.32
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,150,74,372.0,156.88
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,150,73,370.04,163.72
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,150,74,386.6,162.66
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,150,85,451.84,250.7
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,150,86,494.62,257.8
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,150,86,519.26,253.7
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,150,79,926.71,347.83
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,150,86,525.97,261.79
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,200,74,429.41,213.01
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,150,79,970.34,335.05
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,200,74,428.8,206.25
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,150,86,579.67,243.51
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,200,74,456.33,210.77
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,200,74,428.67,218.36
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,200,87,787.0,353.38
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sunderland.txt,2,200,74,463.81,220.39
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,200,86,860.7,339.14
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,200,87,871.47,347.6
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,200,85,858.96,349.72
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/nottingham.txt,2,200,87,854.12,369.8
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,200,86,675.34,336.43
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,200,86,680.47,339.44
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,200,85,727.37,348.06
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,200,86,742.24,351.32
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,200,79,1219.41,417.54
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/sheffield.txt,2,200,86,809.11,340.39
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,200,78,1293.57,446.76
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,200,77,1372.68,452.38
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,200,79,1377.58,466.8
/home1/djukanovic/lcps/src/srcAugust/lcps/src/k-domination/instances/manchester.txt,2,200,78,1448.04,474.73
